region,name,category,phone,email,gmaps_url,online_presence
Lefkada,Jasmine apartments Lefkada,,6908730558,,https://www.google.com/maps/place/Jasmine+apartments+Lefkada/data=!4m10!3m9!1s0x135c4b1719622bff:0xc608ecec1db58f47!5m2!4m1!1i2!8m2!3d38.8254292!4d20.7065644!16s%2Fg%2F11lmbk4mjg!19sChIJ_ytiGRdLXBMRR4-1HezsCMY?authuser=0&hl=en&rclk=1,none
Lefkada,KOALA PLACE,Holiday apartment rental,6985731779,,https://www.google.com/maps/place/KOALA+PLACE/data=!4m7!3m6!1s0x135db1597380ca47:0x390abf9e8328e6a7!8m2!3d38.6342842!4d20.6105269!16s%2Fg%2F11t2vcy1w8!19sChIJR8qAc1mxXRMRp-Yog56_Cjk?authuser=0&hl=en&rclk=1,none
Lefkada,Kanellos luxury apartments,Holiday apartment,6973568213,,https://www.google.com/maps/place/Apartments+Ifigenia/data=!4m7!3m6!1s0x135db585eef0ee4f:0x56e0656787e3eab5!8m2!3d38.7055068!4d20.7054726!16s%2Fg%2F1jkyy03v6!19sChIJT-7w7oW1XRMRterjh2dl4FY?authuser=0&hl=en&rclk=1,none
Lefkada,Karya Studios,,6972503016,,https://www.google.com/maps/place/Karya+Studios/data=!4m10!3m9!1s0x135db4c94dfc4359:0x98c59427ad96fb02!5m2!4m1!1i2!8m2!3d38.7600724!4d20.6462588!16s%2Fg%2F11c0vntjp5!19sChIJWUP8Tcm0XRMRAvuWrSeUxZg?authuser=0&hl=en&rclk=1,none
Lefkada,Katarina Vergini Apartments,Holiday apartment rental,6976501131,,https://www.google.com/maps/place/Apollonian+luxury+apartments/data=!4m10!3m9!1s0x135db1be4af44ba1:0xf8831a15073e7ecc!5m2!4m1!1i2!8m2!3d38.6319595!4d20.604002!16s%2Fg%2F11t7k6_f2s!19sChIJoUv0Sr6xXRMRzH4-BxUag_g?authuser=0&hl=en&rclk=1,none
Lefkada,Kathisma Blue Villa Lefkada,Hotel,6907047470,,https://www.google.com/maps/place/Kathisma+Blue+Villa+Lefkada/data=!4m7!3m6!1s0x135db3af2f4dc947:0xdae585fba3d1dd65!8m2!3d38.766556!4d20.606005!16s%2Fg%2F11hz7hmgjj!19sChIJR8lNL6-zXRMRZd3Ro_uF5do?authuser=0&hl=en&rclk=1,none
Lefkada,Komilion Palmos Rooms,Hotel,6981902015,,https://www.google.com/maps/place/Mandevilla+Lefkada/data=!4m7!3m6!1s0x135c4b9bb929a2fb:0xb3bb9903f8692f51!8m2!3d38.783374!4d20.6172362!16s%2Fg%2F11s1y3br7v!19sChIJ-6IpuZtLXBMRUS9p-AOZu7M?authuser=0&hl=en&rclk=1,facebook
Lefkada,Konaki Hotel, Hotels,2645071126,,https://www.google.com/maps/place/Pearl+Mansions/data=!4m10!3m9!1s0x135c35512c92298b:0xe47acd5629dbb8b7!5m2!4m1!1i2!8m2!3d38.7597361!4d20.7183011!16s%2Fg%2F11jpf0pt5x!19sChIJiymSLFE1XBMRt7jbKVbNeuQ?authuser=0&hl=en&rclk=1,none
Lefkada,Kámares Luxury Apartments,Holiday apartment rental,2645023300,,https://www.google.com/maps/place/K%C3%A1mares+Luxury+Apartments/data=!4m7!3m6!1s0x135c4a0ddfce311b:0xd5e807e94eebfb28!8m2!3d38.820175!4d20.701435!16s%2Fg%2F11cnd5zpxh!19sChIJGzHO3w1KXBMRKPvrTukH6NU?authuser=0&hl=en&rclk=1,none
Lefkada,LAURA SEA VIEW HOUSES,,6947282590,,https://www.google.com/maps/place/LAURA+SEA+VIEW+HOUSES/data=!4m10!3m9!1s0x135c35797b1f0e89:0x80bf5c67a8ac0c72!5m2!4m1!1i2!8m2!3d38.7884661!4d20.7140605!16s%2Fg%2F11h56pxvp6!19sChIJiQ4fe3k1XBMRcgysqGdcv4A?authuser=0&hl=en&rclk=1,none
Lefkada,La Strada Apartments,Indoor lodging,6984721987,,https://www.google.com/maps/place/Socrates+Family+Apartments/data=!4m10!3m9!1s0x135c4a0e09172ccf:0x43e1b844b0d1d48d!5m2!4m1!1i2!8m2!3d38.8214067!4d20.7013231!16s%2Fg%2F11fyxsc08p!19sChIJzywXCQ5KXBMRjdTRsES44UM?authuser=0&hl=en&rclk=1,none
Lefkada,Le case di Olga,Indoor lodging,6949579248,,https://www.google.com/maps/place/Sunny+Room+Lefkada/data=!4m10!3m9!1s0x135c35d6f61045f3:0xbaac59a463e56159!5m2!4m1!1i2!8m2!3d38.7954748!4d20.7195696!16s%2Fg%2F11hz07bv_9!19sChIJ80UQ9tY1XBMRWWHlY6RZrLo?authuser=0&hl=en&rclk=1,none
Lefkada,Lefkada Apartments,Holiday apartment rental,6906090998,,https://www.google.com/maps/place/Lefkada+Apartments/data=!4m7!3m6!1s0x135c4a037ece4a3f:0x57cca689d4c1cebc!8m2!3d38.8308373!4d20.7030677!16s%2Fg%2F11fmzgwr32!19sChIJP0rOfgNKXBMRvM7B1ImmzFc?authuser=0&hl=en&rclk=1,none
Lefkada,Lefkada City Apartment,Holiday apartment rental,6973013803,,https://www.google.com/maps/place/Lefkada+City+Apartment/data=!4m7!3m6!1s0x135c4b029de7f3ab:0xfc754bccd3f924a6!8m2!3d38.8261802!4d20.7056777!16s%2Fg%2F11nnhlp30q!19sChIJq_PnnQJLXBMRpiT508xLdfw?authuser=0&hl=en&rclk=1,none
Lefkada,Lefkada Escape Studio,Holiday home,6981816337,,https://www.google.com/maps/place/Lefkada+Escape+Studio/data=!4m7!3m6!1s0x135c4b0fe50d1875:0xeffed45aba07a4eb!8m2!3d38.8345816!4d20.6981628!16s%2Fg%2F11lgll0htc!19sChIJdRgN5Q9LXBMR66QHulrU_u8?authuser=0&hl=en&rclk=1,none
Lefkada,Lefkada Inn Studios, Hotels,6981724487,,https://www.google.com/maps/place/Kainon+Asti/data=!4m10!3m9!1s0x135c4bf7c54c1b91:0xcf6769efa44fae47!5m2!4m1!1i2!8m2!3d38.8300334!4d20.7025828!16s%2Fg%2F11lllqm1kk!19sChIJkRtMxfdLXBMRR65PpO9pZ88?authuser=0&hl=en&rclk=1,none
Lefkada,Lefkada Old Town Boutique,,6982101686,,https://www.google.com/maps/place/Lefkada+Old+Town+Boutique/data=!4m10!3m9!1s0x135c4b2f4f71ccf3:0x51bcf6d95c5fc94!5m2!4m1!1i2!8m2!3d38.8319058!4d20.7052052!16s%2Fg%2F11v4j6nshp!19sChIJ88xxTy9LXBMRlPzFlW3PGwU?authuser=0&hl=en&rclk=1,none
Lefkada,Lefkada Town Apartment,,6981297704,,https://www.google.com/maps/place/Lefkada+Town+Apartment/data=!4m10!3m9!1s0x135c4bf1c89e9a59:0xed71df9a09b14d1e!5m2!4m1!1i2!8m2!3d38.8332421!4d20.6967452!16s%2Fg%2F11kqdx8zd1!19sChIJWZqeyPFLXBMRHk2xCZrfce0?authuser=0&hl=en&rclk=1,none
Lefkada,Levanda Cozy Apartments,Holiday apartment rental,6945757860,,https://www.google.com/maps/place/Levanda+Cozy+Apartments/data=!4m7!3m6!1s0x135c4be35b741bf5:0x3608e4ff254fc555!8m2!3d38.8187004!4d20.6884162!16s%2Fg%2F11f6nljnfs!19sChIJ9Rt0W-NLXBMRVcVPJf_kCDY?authuser=0&hl=en&rclk=1,none
Lefkada,Libelloula's apartment,Holiday apartment rental,6972159341,,https://www.google.com/maps/place/Libelloula%27s+apartment/data=!4m7!3m6!1s0x135c35cd6334bda3:0x8de46467b30956a!8m2!3d38.7882221!4d20.7176764!16s%2Fg%2F11ychdkl_h!19sChIJo700Y801XBMRapUwe0ZG3gg?authuser=0&hl=en&rclk=1,none
Lefkada,Liovore Lefkada, Hotels,6986082595,,https://www.google.com/maps/place/Pension+Maria/data=!4m10!3m9!1s0x135c4a24f900553f:0x1f05d264d70091e7!5m2!4m1!1i2!8m2!3d38.832135!4d20.680015!16s%2Fg%2F11b6xh9nbc!19sChIJP1UA-SRKXBMR55EA12TSBR8?authuser=0&hl=en&rclk=1,none
Lefkada,LocArt Estate,Holiday apartment rental,6941692290,,https://www.google.com/maps/place/Drosostalia+Studios/data=!4m10!3m9!1s0x135c4a3b4512749d:0x31ada6dc55e90ca9!5m2!4m1!1i2!8m2!3d38.8286911!4d20.6815782!16s%2Fg%2F11c1g6dpmd!19sChIJnXQSRTtKXBMRqQzpVdymrTE?authuser=0&hl=en&rclk=1,none
Lefkada,Lýria Boutique Apartments,Holiday apartment rental,6980245131,,https://www.google.com/maps/place/L%C3%BDria+Boutique+Apartments/data=!4m7!3m6!1s0x135c35b32fc04c7f:0xe1d013d01f745f83!8m2!3d38.795381!4d20.7171642!16s%2Fg%2F11kqt6f184!19sChIJf0zAL7M1XBMRg190H9AT0OE?authuser=0&hl=en&rclk=1,none
Lefkada,Marathes Studios,,2645097042,,https://www.google.com/maps/place/Marathes+Studios/data=!4m10!3m9!1s0x135c4cad9ae41d7f:0x594c3bf54e5b92f1!5m2!4m1!1i2!8m2!3d38.7762298!4d20.6058216!16s%2Fg%2F1pp2t_77m!19sChIJfx3kmq1MXBMR8ZJbTvU7TFk?authuser=0&hl=en&rclk=1,none
Lefkada,Maria Apartments,Holiday apartment,6971937515,,https://www.google.com/maps/place/Maria+Apartments/data=!4m7!3m6!1s0x135c4b3e0c05fa97:0xab617f0c3df4d61f!8m2!3d38.8158085!4d20.6987259!16s%2Fg%2F11gk9jr2mb!19sChIJl_oFDD5LXBMRH9b0PQx_Yas?authuser=0&hl=en&rclk=1,none
Lefkada,"Maria Filippa Rooms Agios Nikitas, Lefkada",,6972407236,,"https://www.google.com/maps/place/Maria+Filippa+Rooms+Agios+Nikitas,+Lefkada/data=!4m10!3m9!1s0x135c4ca060c5121b:0xa48fa04c0645b130!5m2!4m1!1i2!8m2!3d38.789305!4d20.615529!16s%2Fg%2F11cs3gjbnh!19sChIJGxLFYKBMXBMRMLFFBkygj6Q?authuser=0&hl=en&rclk=1",none
Lefkada,Maria's Apartment,Self-catering accommodation,6973337982,,https://www.google.com/maps/place/Maria%27s+Apartment/data=!4m7!3m6!1s0x135c4b6c61dc6a0d:0x6d1b62323b9a4a2!8m2!3d38.8270684!4d20.7008386!16s%2Fg%2F11nmqrsy6g!19sChIJDWrcYWxLXBMRoqS5IyO20QY?authuser=0&hl=en&rclk=1,none
Lefkada,Melikiron Luxury Apartments,Holiday apartment,6944635344,,https://www.google.com/maps/place/Melikiron+Luxury+Apartments/data=!4m7!3m6!1s0x135c4b6309c0217b:0xa758a818988a7f92!8m2!3d38.7719918!4d20.6046658!16s%2Fg%2F11rzdhr232!19sChIJeyHACWNLXBMRkn-KmBioWKc?authuser=0&hl=en&rclk=1,none
Lefkada,Melina apartments,Holiday apartment rental,6996561161,,https://www.google.com/maps/place/Alexandros+studios+Lefkada/data=!4m7!3m6!1s0x135c4a0d9dc51ba1:0x24ef73f78b2fe16f!8m2!3d38.8184716!4d20.7013683!16s%2Fg%2F11b73jm21g!19sChIJoRvFnQ1KXBMRb-Evi_dz7yQ?authuser=0&hl=en&rclk=1,none
Lefkada,Milos Mountain - Villa Nikitas,Hotel,6987071417,,https://www.google.com/maps/place/Milos+Mountain+-+Villa+Nikitas/data=!4m7!3m6!1s0x135c4d711fbf31f7:0x42000f82d122446d!8m2!3d38.7864094!4d20.6107836!16s%2Fg%2F11y40csbys!19sChIJ9zG_H3FNXBMRbUQi0YIPAEI?authuser=0&hl=en&rclk=1,none
Lefkada,Pentacle Villas,Villa,6937281111,,https://www.google.com/maps/place/Pentacle+Villas/data=!4m7!3m6!1s0x135c4b0ce84f7d0f:0xcf78d8214202ccda!8m2!3d38.811417!4d20.701224!16s%2Fg%2F11w9zr64hd!19sChIJD31P6AxLXBMR2swCQiHYeM8?authuser=0&hl=en&rclk=1,none
Lefkada,Phil's Apartment,Holiday apartment rental,6981648749,,https://www.google.com/maps/place/Phil%27s+Apartment/data=!4m7!3m6!1s0x135c4b587ff54bb1:0x846b8d7412c4b932!8m2!3d38.8331616!4d20.6985317!16s%2Fg%2F11tjx5zpnt!19sChIJsUv1f1hLXBMRMrnEEnSNa4Q?authuser=0&hl=en&rclk=1,none
Lefkada,Polys Villa,Holiday apartment rental,6945458153,,https://www.google.com/maps/place/Apartmani+Lefkas+Lefkada/data=!4m7!3m6!1s0x135c49ff8a7056f1:0x3bf53ff79d38b5a7!8m2!3d38.8342166!4d20.7105141!16s%2Fg%2F11fxvpqzxb!19sChIJ8VZwiv9JXBMRp7U4nfc_9Ts?authuser=0&hl=en&rclk=1,none
Lefkada,ROCK ROOMS, Hotels,6938561175,,https://www.google.com/maps/place/Solo+Bianco+Suites/data=!4m10!3m9!1s0x135c4bffe0631245:0xa948011fd84760c!5m2!4m1!1i2!8m2!3d38.8346131!4d20.709189!16s%2Fg%2F11y6xh4t1q!19sChIJRRJj4P9LXBMRDHaE_RGAlAo?authuser=0&hl=en&rclk=1,facebook
Lefkada,SIVOTA SEAFRONT ROOMS,Holiday apartment rental,6980014373,,https://www.google.com/maps/place/SIVOTA+SEAFRONT+ROOMS/data=!4m7!3m6!1s0x135c81cb7d08b0c5:0x7cca35f28527acbe!8m2!3d39.4071338!4d20.2394388!16s%2Fg%2F11yclt_mf8!19sChIJxbAIfcuBXBMRvqwnhfI1ynw?authuser=0&hl=en&rclk=1,none
Lefkada,Santa Maria Rooms,,2645097035,,https://www.google.com/maps/place/Santa+Maria+Rooms/data=!4m10!3m9!1s0x135c4cab8cbda9b9:0x6dec6d50242161bf!5m2!4m1!1i2!8m2!3d38.7760087!4d20.6111591!16s%2Fg%2F11b745v9m3!19sChIJuam9jKtMXBMRv2EhJFBt7G0?authuser=0&hl=en&rclk=1,none
Lefkada,Seaside breeze apartment,Self-catering accommodation,6906639163,,https://www.google.com/maps/place/Seaside+breeze+apartment/data=!4m7!3m6!1s0x135c35f8b1fdfe4f:0x51e185e33d7a27af!8m2!3d38.785779!4d20.7211903!16s%2Fg%2F11j749yrd_!19sChIJT_79sfg1XBMRryd6PeOF4VE?authuser=0&hl=en&rclk=1,none
Lefkada,Sivota Bay Studios & appartments,Holiday apartment rental,2645031502,,https://www.google.com/maps/place/Sivota+Bay+Studios+%26+appartments/data=!4m7!3m6!1s0x135db7006fee2c11:0xfe8463d99884bc27!8m2!3d38.62136!4d20.6838548!16s%2Fg%2F11mccd44kt!19sChIJESzubwC3XRMRJ7yEmNljhP4?authuser=0&hl=en&rclk=1,none
Lefkada,Sofia Apartments,,2645095438,,https://www.google.com/maps/place/Sofia+Apartments/data=!4m10!3m9!1s0x135db5e571784161:0x494c27fd4777c4e5!5m2!4m1!1i2!8m2!3d38.684147!4d20.6982848!16s%2Fg%2F11xj79_k4!19sChIJYUF4ceW1XRMR5cR3R_0nTEk?authuser=0&hl=en&rclk=1,none
Lefkada,Studios Artemis,,2645025323,,https://www.google.com/maps/place/Studios+Artemis/data=!4m10!3m9!1s0x135c4bc99ad762f7:0xf9142b6cb130579e!5m2!4m1!1i2!8m2!3d38.8270341!4d20.7004532!16s%2Fg%2F11f6y7ffq5!19sChIJ92LXmslLXBMRnlcwsWwrFPk?authuser=0&hl=en&rclk=1,none
Lefkada,Sunshine Apartments and Rooms,,6940853253,,https://www.google.com/maps/place/Lazaris+Apartments/data=!4m10!3m9!1s0x135c4a259139388b:0x1981136dcfc603f6!5m2!4m1!1i2!8m2!3d38.8323139!4d20.6773394!16s%2Fg%2F11fxb98qyp!19sChIJizg5kSVKXBMR9gPGz20TgRk?authuser=0&hl=en&rclk=1,ota-aggregator
Lefkada,Sunwaves hotel, Hotels,2645031512,,https://www.google.com/maps/place/SUNRISE+STUDIOS-LEFKADA/data=!4m10!3m9!1s0x135dca844c8897a5:0x94ad366e3c6686f6!5m2!4m1!1i2!8m2!3d38.7186358!4d20.7208467!16s%2Fg%2F12vr6x2__!19sChIJpZeITITKXRMR9oZmPG42rZQ?authuser=0&hl=en&rclk=1,none
Lefkada,Thanasis studios,,6974784384,,https://www.google.com/maps/place/Faros+Studios/data=!4m10!3m9!1s0x135c357bccd25025:0x27e692d0d736714b!5m2!4m1!1i2!8m2!3d38.798465!4d20.71926!16s%2Fg%2F1pp2t_3vb!19sChIJJVDSzHs1XBMRS3E219CS5ic?authuser=0&hl=en&rclk=1,none
Lefkada,"The Big Cypress, Apartments in Lefkada",Holiday apartment rental,6972428859,,https://www.google.com/maps/place/Marys+House+Lefkada/data=!4m7!3m6!1s0x135c4a1ca2bde4e7:0x94a4d0b45e80e901!8m2!3d38.8320549!4d20.6968395!16s%2Fg%2F11flzdtrnz!19sChIJ5-S9ohxKXBMRAemAXrTQpJQ?authuser=0&hl=en&rclk=1,ota-aggregator
Lefkada,The Filoxenia Apartments (by Dim. Douvitsas),,6972119304,,https://www.google.com/maps/place/The+Filoxenia+Apartments+%28by+Dim.+Douvitsas%29/data=!4m10!3m9!1s0x135c355126201059:0x2fd923668ab5d823!5m2!4m1!1i2!8m2!3d38.7598108!4d20.719289!16s%2Fg%2F11f_knstb8!19sChIJWRAgJlE1XBMRI9i1imYj2S8?authuser=0&hl=en&rclk=1,none
Lefkada,Thea family apartments,,6978461206,,https://www.google.com/maps/place/Praxitelis+Apartments/data=!4m7!3m6!1s0x135c355161b63453:0xf69616ce59642f4c!8m2!3d38.7573611!4d20.7199167!16s%2Fg%2F11cjh_r2pk!19sChIJUzS2YVE1XBMRTC9kWc4WlvY?authuser=0&hl=en&rclk=1,none
Lefkada,Traditional house in the centre of Vasiliki,,6932631129,,https://www.google.com/maps/place/Traditional+house+in+the+centre+of+Vasiliki/data=!4m10!3m9!1s0x135db133d6408053:0x547e0d142714fe3b!5m2!4m1!1i2!8m2!3d38.6263303!4d20.6085304!16s%2Fg%2F11h3c4c8mh!19sChIJU4BA1jOxXRMRO_4UJxQNflQ?authuser=0&hl=en&rclk=1,none
Lefkada,Urban Chic Apartments Lefkada,Holiday apartment rental,6945660255,,https://www.google.com/maps/place/Carabella+Residence/data=!4m7!3m6!1s0x135c4b9dc1c13301:0xf58f8fec3a39f9c3!8m2!3d38.8280083!4d20.705805!16s%2Fg%2F11ss_smdhf!19sChIJATPBwZ1LXBMRw_k5OuyPj_U?authuser=0&hl=en&rclk=1,facebook
Lefkada,Vardia rooms & apartments,Apartment complex,6971677921,,https://www.google.com/maps/place/Vardia+rooms+%26+apartments/data=!4m7!3m6!1s0x135db71e5941ba19:0x1d7eca17207a2760!8m2!3d38.6405386!4d20.6982201!16s%2Fg%2F11gmy2156m!19sChIJGbpBWR63XRMRYCd6IBfKfh0?authuser=0&hl=en&rclk=1,none
Lefkada,Vasilios Kavvadas Rooms 1,Holiday apartment rental,6988006692,,https://www.google.com/maps/place/CASA+DEL+MARE+Seaside+Luxurious+Apartments/data=!4m10!3m9!1s0x135db5c905670d13:0x5b1ce754f0d87cb8!5m2!4m1!1i2!8m2!3d38.6840095!4d20.6982909!16s%2Fg%2F11h3wt5c8s!19sChIJEw1nBcm1XRMRuHzY8FTnHFs?authuser=0&hl=en&rclk=1,none
Lefkada,Vaso Apartments-Nidri,Holiday apartment rental,6947965058,,https://www.google.com/maps/place/Vaso+Apartments-Nidri/data=!4m7!3m6!1s0x135db5ee57afdcdf:0xa813b2a309f21a9c!8m2!3d38.7072229!4d20.7074161!16s%2Fg%2F11jhvv45hd!19sChIJ39yvV-61XRMRnBryCaOyE6g?authuser=0&hl=en&rclk=1,booking
Lefkada,Villa Agni, Hotels,2645095009,,https://www.google.com/maps/place/Villa+PETRA/data=!4m10!3m9!1s0x135db5c2775ca591:0x243aef1533cf796a!5m2!4m1!1i2!8m2!3d38.6931259!4d20.697641!16s%2Fg%2F11fmq0jmtv!19sChIJkaVcd8K1XRMRannPMxXvOiQ?authuser=0&hl=en&rclk=1,ota-aggregator
Lefkada,Villa Dimitra and Cozy Apartments in the city of Lefkas,Holiday apartment,6985079565,,https://www.google.com/maps/place/Villa+Dimitra+and+Cozy+Apartments+in+the+city+of+Lefkas/data=!4m7!3m6!1s0x135c4a0cdb7c6363:0x85142a6003bed784!8m2!3d38.816291!4d20.703914!16s%2Fg%2F11c6qtp22f!19sChIJY2N82wxKXBMRhNe-A2AqFIU?authuser=0&hl=en&rclk=1,booking
Lefkada,Villa Kazazis,,2645071315,,https://www.google.com/maps/place/Villa+Kazazis/data=!4m10!3m9!1s0x135c3581f4d45c13:0x7f416d3e0efe279f!5m2!4m1!1i2!8m2!3d38.7910383!4d20.716549!16s%2Fg%2F113h89nj0!19sChIJE1zU9IE1XBMRnyf-Dj5tQX8?authuser=0&hl=en&rclk=1,none
Lefkada,Villa Maria Leda, Hotels,6932951573,,https://www.google.com/maps/place/olive+green+villas/data=!4m10!3m9!1s0x135c4bc072e9c4a9:0xcfa98cb73066641e!5m2!4m1!1i2!8m2!3d38.8314115!4d20.6863133!16s%2Fg%2F11hz7gm5t3!19sChIJqcTpcsBLXBMRHmRmMLeMqc8?authuser=0&hl=en&rclk=1,none
Lefkada,Zois apartments,Lodging,6972643658,,https://www.google.com/maps/place/Zois+apartments/data=!4m7!3m6!1s0x135db340bc342fb9:0xba9a0407cd25d0b5!8m2!3d38.7560034!4d20.6019018!16s%2Fg%2F11fm9nzc00!19sChIJuS80vECzXRMRtdAlzQcEmro?authuser=0&hl=en&rclk=1,none
Lefkada,celeni apartments,Holiday apartment rental,6972097430,,https://www.google.com/maps/place/celeni+apartments/data=!4m7!3m6!1s0x135c4ba73e8b3129:0x27e10955994f3900!8m2!3d38.8298105!4d20.7018912!16s%2Fg%2F11h7cwlllt!19sChIJKTGLPqdLXBMRADlPmVUJ4Sc?authuser=0&hl=en&rclk=1,ota-aggregator
Lefkada,kalamitsi sunset villas,Indoor lodging,2645021272,,https://www.google.com/maps/place/kalamitsi+sunset+villas/data=!4m7!3m6!1s0x135db394c1b5650b:0x22c0b880a7fb4701!8m2!3d38.7536479!4d20.6064671!16s%2Fg%2F11gmcdhzl8!19sChIJC2W1wZSzXRMRAUf7p4C4wCI?authuser=0&hl=en&rclk=1,none
Lesbos,Mister Greek Villa,Holiday apartment rental,2253041063,,,
Lesbos,Palaiopanis Nikolaos, Hotels,2253041778,,,
Lesbos,Pygolampida Mini Boutique Hotel, Hotels,6948726010,,,
Lesbos,"SAPPHO Eresos, HOTEL, DOVAS ANTONIOS", Hotels,2253053233,,,
Lesbos,STUDIO NUFARO, Hotels,2251024743,,,
Lesbos,Stefani Studios, Hotels,2253041758,,,
Lesbos,Studios Miramare, Hotels,2253041615,,,
Lesbos,Villa Thermi, Hotels,6932485351,,,
Mykonos,A&A House Mykonos,,6976604708,,,
Mykonos,ANYCIA SUNSET VILLAGE,Holiday apartment rental,6944930157,,,
Mykonos,"Adikri Villas And Studios, Mykonos",,2289026264,,,
Mykonos,Adyton Luxury Suites & Pools Mykonos, Hotels,6949319635,,,
Mykonos,Aerina Luxury Apartments,,2284071202,,,
Mykonos,Alexandros Mykonos,Holiday apartment,2289027550,,,
Mykonos,Alexia platis gialos Mykonos,Holiday apartment rental,2110130780,,,
Mykonos,Alko Apartments,Holiday apartment rental,6981739826,,,
Mykonos,Allure Luxury Rooms,Holiday apartment rental,6945507003,,,
Mykonos,Alozi, Hotels,2281032419,,,
Mykonos,Amar Mykonos,Holiday apartment rental,6985077471,,,
Mykonos,Anamar Mykonos Natural Retreat,,2289071166,,,
Mykonos,Andreas studios, Hotels,6907859761,,,
Mykonos,Anixi Apartments,,6944372515,,,
Mykonos,Anixi Hotel Mykonos, Hotels,2289023561,,,
Mykonos,Anna's Apartments,Holiday apartment rental,6986521880,,,
Mykonos,Antonini Apartments,Hotel,2289027971,,,
Mykonos,Antoninis Village,,6936598605,,,
Mykonos,Apartment in Mykonos for 2 People,Holiday apartment,31885016766,,,
Mykonos,Apostolis Windmill traditional apartments,,2289024606,,,
Mykonos,Aria Hotel,,2427024010,,,
Mykonos,Athera Suites Mykonos, Hotels,6980688769,,,
Mykonos,Avlion Apartments,Holiday apartment rental,2375027090,,,
Mykonos,Beach Break Guest Houses and Villas, Hotels,+27422980054,,,
Mykonos,Bebis House, Hotels,2289077323,,,
Mykonos,Borgobianco Resort & Spa, Hotels,+390802149060,,,
Mykonos,CAPRI Downtown Rooms,,6934405353,,,
Mykonos,Christy Studios,,6949463782,,,
Mykonos,Crystal View Mykonos, Hotels,6978025094,,,
Mykonos,Cybele Kifisia Apartments, Hotels,2108025698,,,
Mykonos,Destiny Resort Villas,Resort hotel,2106710080,,,
Mykonos,Divers House,Holiday apartment,6946383115,,,
Mykonos,ELEVEN KEYS APARTMENT,Holiday apartment,6979378148,,,
Mykonos,Elia Apartment,Holiday apartment rental,6974452404,,,
Mykonos,Elia Apartments,,2226071003,,,
Mykonos,Elia Beach Apartments Vrachos,,6958622820,,,
Mykonos,Elia Beach Villas,Holiday apartment rental,6948828370,,,
Mykonos,Elia House Apartments,Holiday apartment rental,6975781046,,,
Mykonos,Elia White Residence,,6977689763,,,
Mykonos,Elia houses,,6944897586,,,
Mykonos,Elisso Villas,,6945067561,,,
Mykonos,Elves Studios & Apartments, Hotels,6947374490,,,
Mykonos,Fiorella Sea View Hotel,,6937144647,,,
Mykonos,Fos Suites,Holiday apartment rental,6997023884,,,
Mykonos,Garden Apartment Mykonos,,6944574467,,,
Mykonos,Gorgeous Villa,,+972544543414,,,
Mykonos,Granite Suites Mykonos,Holiday apartment rental,6982020001,,,
Mykonos,HAM - Nammos Staff Accommodation,Hotel,2289072672,,,
Mykonos,Hotel Anna,,2289028146,,,
Mykonos,Hotel Contessina,,2695022508,,,
Mykonos,Hotel/Studios MEGAS,,2289024090,,,
Mykonos,Ibiscus Corfu Hotel, Hotels,2663031310,,,
Mykonos,Iridanos Apartments,Holiday apartment,6978172460,,,
Mykonos,Island Riviera Mykonos Villa,Holiday apartment rental,6986099298,,,
Mykonos,Jonaz Boutique Rooms & Suites, Hotels,6978468164,,,
Mykonos,KASTELLAS SUNSET VILLAS, Hotels,6978153894,,,
Mykonos,Kalafatis Traditional House,,6944661942,,,
Mykonos,Kalogera Angeliki (pension Kalogera), Hotels,2289024709,,,
Mykonos,Karavas Apartments,Hotel,2289022657,,,
Mykonos,Kipos Livinn, Hotels,2289024124,,,
Mykonos,Kivotos Mykonos, Hotels,2289024094,,,
Mykonos,Kouros Apartments, Hotels,6946654222,,,
Mykonos,LYO Boutique Hotel,,2289022535,,,
Mykonos,Liana studios,,6975368866,,,
Mykonos,Living Theros Luxury Suites,,2283031163,,,
Mykonos,MARE MARE MYKONOS,Holiday apartment rental,+35799800998,,,
Mykonos,MSC Apartments,Apartment complex,6937195700,,,
Mykonos,MaMaroula Apartment Skiathos,Holiday apartment rental,+447802405365,,,
Mykonos,Magas Hotel Ξενοδοχείο,,2289027109,,,
Mykonos,Mara's Apartments,Holiday apartment rental,6942878146,,,
Mykonos,Marianna, Hotels,2289022737,,,
Mykonos,Marno Mykonos Town Apartment,Holiday apartment rental,+393283974296,,,
Mykonos,MyLoch Village Studios Mykonos,Holiday apartment rental,6988124469,,,
Mykonos,Mykonian Aroma House,Holiday apartment rental,+35799296005,,,
Mykonos,Mykonian Studios,,2289071503,,,
Mykonos,Mykonos Friendly Studio,,6955600748,,,
Mykonos,Mykonos Holiday Villas Aleomandra Imperial Estate,Hotel,2108942994,,,
Mykonos,Mykonos House (Sea View) For Memorable Holidays,Holiday apartment rental,6973223221,,,
Mykonos,Mykonos Paradise villa,Apartment complex,6945267092,,,
Mykonos,Mykonos Unique Apartments,,6945101133,,,
Mykonos,Nammos Hotel Mykonos, Hotels,2289029007,,,
Mykonos,Navigator Villas, Hotels,6977484363,,,
Mykonos,Olga's Studio & Apartment Mykonos,Holiday apartment rental,6980709288,,,
Mykonos,Ornos Sunflower Studios,,6976839928,,,
Mykonos,Ostria view Mykonos, Hotels,6984167322,,,
Mykonos,Paoulas Apartments Aggelika,Extended stay hotel,6946882233,,,
